6.718750000000000000e-01 5.117187500000000000e-01 6.718750000000000000e-01
8.320312500000000000e-01 6.718750000000000000e-01 8.320312500000000000e-01
6.250000000000000000e-02 6.250000000000000000e-02 6.250000000000000000e-02
3.828125000000000000e-01 2.226562500000000000e-01 3.515625000000000000e-01
5.429687500000000000e-01 3.515625000000000000e-01 5.117187500000000000e-01
2.226562500000000000e-01 2.539062500000000000e-01 2.890625000000000000e-01
4.140625000000000000e-01 4.492187500000000000e-01 4.492187500000000000e-01
8.320312500000000000e-01 8.320312500000000000e-01 8.671875000000000000e-01
9.960937500000000000e-01 9.960937500000000000e-01 9.960937500000000000e-01
4.140625000000000000e-01 1.250000000000000000e-01 9.375000000000000000e-02
