8.007812500000000000e-01 6.093750000000000000e-01 6.250000000000000000e-02
9.609375000000000000e-01 8.007812500000000000e-01 1.914062500000000000e-01
2.890625000000000000e-01 2.226562500000000000e-01 0.000000000000000000e+00
6.093750000000000000e-01 4.804687500000000000e-01 0.000000000000000000e+00
9.960937500000000000e-01 9.609375000000000000e-01 8.007812500000000000e-01
6.250000000000000000e-02 6.250000000000000000e-02 6.250000000000000000e-02
4.804687500000000000e-01 3.515625000000000000e-01 0.000000000000000000e+00
2.226562500000000000e-01 2.226562500000000000e-01 2.226562500000000000e-01
4.140625000000000000e-01 4.140625000000000000e-01 4.140625000000000000e-01
9.960937500000000000e-01 9.960937500000000000e-01 9.960937500000000000e-01
