7.031250000000000000e-01 7.382812500000000000e-01 7.382812500000000000e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.914062500000000000e-01 1.914062500000000000e-01 1.914062500000000000e-01
9.375000000000000000e-02 3.203125000000000000e-01 1.914062500000000000e-01
5.117187500000000000e-01 5.117187500000000000e-01 5.429687500000000000e-01
1.250000000000000000e-01 5.429687500000000000e-01 3.203125000000000000e-01
0.000000000000000000e+00 7.031250000000000000e-01 3.515625000000000000e-01
3.515625000000000000e-01 3.515625000000000000e-01 3.515625000000000000e-01
9.296875000000000000e-01 7.382812500000000000e-01 2.890625000000000000e-01
7.695312500000000000e-01 5.429687500000000000e-01 1.601562500000000000e-01
9.960937500000000000e-01 9.960937500000000000e-01 9.960937500000000000e-01
